1000,0,0,3.618e-05,3.3553e-05
10000,0,0,8.8209e-05,8.5081e-05
100000,0,0,0.00048209,0.000479467
1000000,0,0,0.005023437,0.005020772
10000000,0,0,0.041032263,0.041029625
100000000,0,0,0.379046279,0.379043728
10,1,0,3.7272e-05,3.4803e-05
100,1,0,3.3737e-05,3.1344e-05
1000,1,0,3.9927e-05,3.7522e-05
10000,1,0,8.0831e-05,7.8395e-05
100000,1,0,0.000456967,0.000454533
1000000,1,0,0.004151787,0.00414938
10000000,1,0,0.039291082,0.03928779
100000000,1,0,0.367892752,0.367890049
10,2,0,0.00010781,0.000105403
100,2,0,0.000101961,9.9487e-05
1000,2,0,0.000112007,0.000109554
10000,2,0,0.000163344,0.000160794
100000,2,0,0.00064428,0.000641728
1000000,2,0,0.004739361,0.004736722
10000000,2,0,0.040065697,0.040062955
100000000,2,0,0.292123911,0.292121271
10,3,0,0.000106528,0.000103285
100,3,0,0.000103212,0.000100005
1000,3,0,0.000118934,0.000115385
10000,3,0,0.000164912,0.00016099
100000,3,0,0.000602367,0.000598075
1000000,3,0,0.003820806,0.003816387
10000000,3,0,0.028272169,0.028267957
100000000,3,0,0.21617314,0.21616928
10,4,0,0.000118829,0.000116246
100,4,0,9.8183e-05,9.5754e-05
1000,4,0,0.000106948,0.000104517
10000,4,0,0.000146896,0.000144378
100000,4,0,0.000450599,0.000448131
1000000,4,0,0.003365869,0.003363392
10000000,4,0,0.026539677,0.026537062
100000000,4,0,0.230530451,0.230527935
10,0,0,2.9456e-05,2.668e-05
100,0,0,3.1086e-05,2.8525e-05
1000,0,0,3.801e-05,3.5559e-05
10000,0,0,0.000113686,0.000110061
100000,0,0,0.000775198,0.00077086
1000000,0,0,0.007608226,0.007603784
10000000,0,0,0.05515847,0.05515427
100000000,0,0,0.378810192,0.37880673
10,1,0,3.5962e-05,3.3352e-05
100,1,0,3.3971e-05,3.1525e-05
1000,1,0,3.7911e-05,3.5424e-05
10000,1,0,7.9262e-05,7.6824e-05
100000,1,0,0.000489161,0.00048675
1000000,1,0,0.004337194,0.004334713
10000000,1,0,0.037406114,0.037403615
100000000,1,0,0.367168074,0.36716559
10,2,0,0.000104392,0.000101654
100,2,0,0.000105246,0.000102786
1000,2,0,0.000110754,9.8098e-05
10000,2,0,0.000153627,0.000151077
100000,2,0,0.000691644,0.000689124
1000000,2,0,0.004983756,0.004981278
10000000,2,0,0.038004467,0.038002008
100000000,2,0,0.2683832,0.268380692
10,3,0,0.000103183,0.000100474
100,3,0,9.6601e-05,9.4155e-05
1000,3,0,0.000104593,0.000102095
10000,3,0,0.000148659,0.000146133
100000,3,0,0.000527268,0.000524018
1000000,3,0,0.004162134,0.004158555
10000000,3,0,0.0321028,0.032099378
100000000,3,0,0.25310064,0.253097825
10,4,0,0.000103702,0.000101151
100,4,0,0.00010124,9.8766e-05
1000,4,0,0.000103063,0.000100568
10000,4,0,0.000160705,0.000158145
100000,4,0,0.000487317,0.000484805
1000000,4,0,0.003360787,0.003358276
10000000,4,0,0.027256349,0.02725364
100000000,4,0,0.219353076,0.219350279
10,0,0,3.0196e-05,2.7477e-05
100,0,0,2.9441e-05,2.6986e-05
1000,0,0,3.3668e-05,3.1113e-05
10000,0,0,8.4285e-05,8.175e-05
100000,0,0,0.000461659,0.000459022
1000000,0,0,0.004735355,0.004732742
10000000,0,0,0.042457442,0.042454802
100000000,0,0,0.383010765,0.383008057
10,1,0,3.6967e-05,3.4412e-05
100,1,0,3.4159e-05,3.1702e-05
1000,1,0,8.3704e-05,7.816e-05
10000,1,0,0.000169878,0.000164813
100000,1,0,0.000818387,0.000813531
1000000,1,0,0.007534033,0.007529258
10000000,1,0,0.055311519,0.055306876
100000000,1,0,0.380618764,0.380615101
10,2,0,0.000112778,0.000110167
100,2,0,0.000111257,0.000108768
1000,2,0,0.000133561,0.000129666
10000,2,0,0.000193825,0.000190343
100000,2,0,0.000672785,0.000669062
1000000,2,0,0.005278293,0.0052741
10000000,2,0,0.042615624,0.042611565
100000000,2,0,0.308011188,0.308007362
10,3,0,0.000116296,0.000113707
100,3,0,0.00011332,0.000110682
1000,3,0,9.995e-05,9.7306e-05
10000,3,0,0.000155634,0.000152859
100000,3,0,0.000522062,0.000519496
1000000,3,0,0.003762282,0.003759
10000000,3,0,0.031126066,0.031122757
100000000,3,0,0.22832051,0.228317896
10,4,0,0.000102351,9.9808e-05
100,4,0,0.000102769,0.000100317
1000,4,0,0.000113015,0.000110561
10000,4,0,0.000121629,0.000119139
100000,4,0,0.000363061,0.000360595
1000000,4,0,0.002376738,0.002374229
10000000,4,0,0.01907206,0.019069533
100000000,4,0,0.188783356,0.188780787
10,0,0,3.054e-05,2.7841e-05
100,0,0,3.0937e-05,2.8281e-05
1000,0,0,3.3699e-05,3.1288e-05
10000,0,0,0.000109459,0.000105996
100000,0,0,0.000786497,0.000781903
1000000,0,0,0.006810242,0.006805505
10000000,0,0,0.052498699,0.052494578
100000000,0,0,0.376726959,0.376723431
10,1,0,3.9444e-05,3.6814e-05
100,1,0,3.3928e-05,3.1508e-05
1000,1,0,3.9464e-05,3.6994e-05
10000,1,0,7.8563e-05,7.6058e-05
100000,1,0,0.00043823,0.000435543
1000000,1,0,0.004133621,0.004131122
10000000,1,0,0.037341488,0.037338975
100000000,1,0,0.367297023,0.367294455
10,2,0,0.000107655,0.000105028
100,2,0,0.000102489,0.000100031
1000,2,0,9.6082e-05,9.3571e-05
10000,2,0,0.000164717,0.00016225
100000,2,0,0.000470606,0.0004681
1000000,2,0,0.005539433,0.005534096
10000000,2,0,0.038357753,0.038353087
100000000,2,0,0.264615419,0.264610828
10,3,0,9.5707e-05,9.3225e-05
100,3,0,8.3396e-05,8.0943e-05
1000,3,0,9.7824e-05,9.5375e-05
10000,3,0,0.000120587,0.000118111
100000,3,0,0.000332866,0.000330353
1000000,3,0,0.002490272,0.002487873
10000000,3,0,0.020186514,0.020184035
100000000,3,0,0.204422979,0.204420421
10,4,0,9.0386e-05,8.7836e-05
100,4,0,0.000102497,9.996e-05
1000,4,0,0.000106206,0.000103747
10000,4,0,0.000142764,0.000140354
100000,4,0,0.000439824,0.000437324
1000000,4,0,0.004008882,0.004004823
10000000,4,0,0.031199316,0.031195291
100000000,4,0,0.22865476,0.22865111
10,0,0,3.1083e-05,2.8361e-05
100,0,0,2.9593e-05,2.7136e-05
1000,0,0,3.2799e-05,3.0303e-05
10000,0,0,8.3105e-05,8.065e-05
100000,0,0,0.000844752,0.000840004
1000000,0,0,0.007540939,0.007536099
10000000,0,0,0.055899041,0.055894451
100000000,0,0,0.378935803,0.378932117
10,1,0,3.7215e-05,3.4771e-05
100,1,0,3.3883e-05,3.1482e-05
1000,1,0,3.7658e-05,3.5222e-05
10000,1,0,7.9425e-05,7.6972e-05
100000,1,0,0.000417165,0.000414734
1000000,1,0,0.00453049,0.004527977
10000000,1,0,0.037332052,0.037329355
100000000,1,0,0.367657189,0.367654581
10,2,0,0.000110053,0.000107526
100,2,0,0.000102681,0.000100147
1000,2,0,0.000101237,9.8775e-05
10000,2,0,0.000175297,0.000172111
100000,2,0,0.000605742,0.000602391
1000000,2,0,0.004569984,0.004566538
10000000,2,0,0.039249716,0.039246303
100000000,2,0,0.278769237,0.278766389
10,3,0,0.000101548,9.8911e-05
100,3,0,9.7001e-05,9.4528e-05
1000,3,0,0.000104107,0.000101658
10000,3,0,0.000150707,0.000148255
100000,3,0,0.000524356,0.000521829
1000000,3,0,0.003530335,0.003526965
10000000,3,0,0.027808291,0.027804949
100000000,3,0,0.214464416,0.214461727
10,4,0,9.5715e-05,9.3145e-05
100,4,0,0.000107784,0.000105282
1000,4,0,0.000109564,0.000107149
10000,4,0,0.000118552,0.000116092
100000,4,0,0.000393049,0.000389946
1000000,4,0,0.002874031,0.002870816
10000000,4,0,0.020792935,0.020789685
100000000,4,0,0.179037715,0.179035166
10,0,0,2.9147e-05,2.6531e-05
100,0,0,4.8344e-05,4.4232e-05
1000,0,0,5.3462e-05,4.933e-05
10000,0,0,0.000134511,0.000130139
100000,0,0,0.000797983,0.000793387
1000000,0,0,0.007405734,0.00740083
10000000,0,0,0.064425044,0.064419201
100000000,0,0,0.387778513,0.387774431
10,1,0,3.6715e-05,3.4169e-05
100,1,0,4.8873e-05,4.5248e-05
1000,1,0,6.3809e-05,6.0213e-05
10000,1,0,0.000131017,0.000127302
100000,1,0,0.000674607,0.00067077
1000000,1,0,0.006895624,0.006891901
10000000,1,0,0.050816843,0.050812916
100000000,1,0,0.376580857,0.376577546
10,2,0,0.000154957,0.000149022
100,2,0,0.000160193,0.000154662
1000,2,0,0.000176533,0.000171038
10000,2,0,0.000229354,0.000224347
100000,2,0,0.000693485,0.000688499
1000000,2,0,0.005212749,0.005208213
10000000,2,0,0.038115707,0.038111173
100000000,2,0,0.293406499,0.29340012
10,3,0,8.6546e-05,8.4053e-05
100,3,0,8.9724e-05,8.72e-05
1000,3,0,9.7848e-05,9.5405e-05
10000,3,0,0.000139662,0.00013717
100000,3,0,0.000538985,0.000535461
1000000,3,0,0.00442056,0.004417224
10000000,3,0,0.033475032,0.03347175
100000000,3,0,0.241896477,0.241893621
10,4,0,0.000103286,0.000100772
100,4,0,9.9733e-05,9.7287e-05
1000,4,0,0.000110732,0.000108189
10000,4,0,0.000183374,0.000180635
100000,4,0,0.000396932,0.000394357
1000000,4,0,0.002826266,0.002823615
10000000,4,0,0.019021409,0.019018863
100000000,4,0,0.179536041,0.17953352
10,0,0,2.9317e-05,2.681e-05
100,0,0,3.4758e-05,3.2206e-05
1000,0,0,3.2381e-05,2.9915e-05
10000,0,0,0.000148978,0.000144408
100000,0,0,0.000797462,0.000792958
1000000,0,0,0.007582844,0.007578294
10000000,0,0,0.053448483,0.053444171
100000000,0,0,0.37596161,0.375958319
10,1,0,3.6869e-05,3.4413e-05
100,1,0,3.3846e-05,3.1412e-05
1000,1,0,4.2002e-05,3.9328e-05
10000,1,0,8.058e-05,7.8126e-05
100000,1,0,0.000454016,0.000451508
1000000,1,0,0.006659425,0.006655046
10000000,1,0,0.049336148,0.049332248
100000000,1,0,0.376266592,0.376263004
10,2,0,0.000116438,0.000113886
100,2,0,0.000100198,9.7719e-05
1000,2,0,0.000109554,0.000107102
10000,2,0,0.000185716,0.000172458
100000,2,0,0.000800274,0.000794264
1000000,2,0,0.005535161,0.005530016
10000000,2,0,0.041758295,0.041753276
100000000,2,0,0.262969007,0.262965106
10,3,0,9.212e-05,8.9559e-05
100,3,0,0.000106187,0.000103693
1000,3,0,9.9945e-05,9.74e-05
10000,3,0,0.000157059,0.00015443
100000,3,0,0.000502501,0.000499941
1000000,3,0,0.003785667,0.003782984
10000000,3,0,0.033204622,0.033201997
100000000,3,0,0.244288023,0.244285265
10,4,0,0.000108222,0.000105791
100,4,0,0.000107887,0.000105399
1000,4,0,0.000127121,0.000124689
10000,4,0,0.000151887,0.000149472
100000,4,0,0.000442227,0.000439736
1000000,4,0,0.003530775,0.00352825
10000000,4,0,0.029360788,0.029358274
100000000,4,0,0.225300372,0.22529784
10,0,0,2.9159e-05,2.6559e-05
100,0,0,3.0431e-05,2.7967e-05
1000,0,0,3.3427e-05,3.0966e-05
10000,0,0,8.3647e-05,8.1144e-05
100000,0,0,0.000471755,0.000469247
1000000,0,0,0.004279783,0.004277242
10000000,0,0,0.038973915,0.03897139
100000000,0,0,0.367498986,0.367496487
10,1,0,4.9757e-05,4.633e-05
100,1,0,4.6657e-05,4.3188e-05
1000,1,0,5.23e-05,4.8903e-05
10000,1,0,0.00012544,0.000122006
100000,1,0,0.000625319,0.000621923
1000000,1,0,0.005985622,0.005982146
10000000,1,0,0.046146778,0.046143204
100000000,1,0,0.378435434,0.378432647
10,2,0,0.000107595,0.000105121
100,2,0,0.000103278,0.000100782
1000,2,0,0.000109026,0.000106564
10000,2,0,0.000174764,0.000172279
100000,2,0,0.000612866,0.00061041
1000000,2,0,0.004933017,0.004930537
10000000,2,0,0.039694407,0.039691842
100000000,2,0,0.269107079,0.269104386
10,3,0,8.8727e-05,8.6288e-05
100,3,0,0.000115132,0.000111567
1000,3,0,0.000120392,0.00011681
10000,3,0,0.000159975,0.000157411
100000,3,0,0.00051059,0.000508064
1000000,3,0,0.003969992,0.003967364
10000000,3,0,0.033091935,0.033089335
100000000,3,0,0.231878449,0.231874644
10,4,0,0.000105152,0.000102616
100,4,0,0.000103045,0.000100622
1000,4,0,0.000106639,0.000104219
10000,4,0,0.000157174,0.000154734
100000,4,0,0.000450761,0.000448312
1000000,4,0,0.003451574,0.003449134
10000000,4,0,0.032474523,0.03247011
100000000,4,0,0.231679113,0.231675583
